2.561555496992047251e-02 -3.429589340981941542e-02 -3.438211537654227434e-02 9.993600326095729465e-04 6.406456935722691926e-01 -4.316921368682085508e-02 7.448161432078272137e-02 -8.435220613755330110e-02 -3.508518791002431664e-02 4.744568176147861416e-01 1.508557601039217308e-02
2.561555496992045169e-02 -3.429589340981919338e-02 -3.438211537654221189e-02 9.993600326095757654e-04 6.406456935722690815e-01 -4.316921368682103549e-02 7.448161432078155564e-02 -8.435220613755274599e-02 -3.508518791002374765e-02 4.744568176147862526e-01 1.508557601039216961e-02
2.561555496992045169e-02 -3.429589340981930440e-02 -3.438211537654238537e-02 9.993600326095788012e-04 6.406456935722688595e-01 -4.316921368682071630e-02 7.448161432078168054e-02 -8.435220613755294028e-02 -3.508518791002385173e-02 4.744568176147864746e-01 1.508557601039215400e-02
2.561555496992045863e-02 -3.429589340981931134e-02 -3.438211537654227434e-02 9.993600326095768496e-04 6.406456935722689705e-01 -4.316921368682086202e-02 7.448161432078213851e-02 -8.435220613755287089e-02 -3.508518791002401827e-02 4.744568176147860306e-01 1.508557601039219043e-02
2.561555496992046557e-02 -3.429589340981933215e-02 -3.438211537654243394e-02 9.993600326095790180e-04 6.406456935722691926e-01 -4.316921368682088977e-02 7.448161432078248545e-02 -8.435220613755305130e-02 -3.508518791002416398e-02 4.744568176147860861e-01 1.508557601039218522e-02
2.561555496992046210e-02 -3.429589340981933909e-02 -3.438211537654220495e-02 9.993600326095720791e-04 6.406456935722691926e-01 -4.316921368682113264e-02 7.448161432078256872e-02 -8.435220613755299579e-02 -3.508518791002417092e-02 4.744568176147859750e-01 1.508557601039218175e-02
2.561555496992042741e-02 -3.429589340981931828e-02 -3.438211537654178862e-02 9.993600326095675255e-04 6.406456935722691926e-01 -4.316921368682141713e-02 7.448161432078186095e-02 -8.435220613755257946e-02 -3.508518791002383785e-02 4.744568176147858085e-01 1.508557601039220430e-02
2.561555496992041006e-02 -3.429589340981918644e-02 -3.438211537654203842e-02 9.993600326095751149e-04 6.406456935722687485e-01 -4.316921368682123672e-02 7.448161432078150013e-02 -8.435220613755235741e-02 -3.508518791002377540e-02 4.744568176147860306e-01 1.508557601039220257e-02
2.561555496992045863e-02 -3.429589340981948481e-02 -3.438211537654254496e-02 9.993600326095788012e-04 6.406456935722689705e-01 -4.316921368682088284e-02 7.448161432078224953e-02 -8.435220613755269048e-02 -3.508518791002396275e-02 4.744568176147860861e-01 1.508557601039221992e-02
2.561555496992046210e-02 -3.429589340981954032e-02 -3.438211537654222577e-02 9.993600326095746812e-04 6.406456935722690815e-01 -4.316921368682104937e-02 7.448161432078188871e-02 -8.435220613755270436e-02 -3.508518791002375459e-02 4.744568176147859750e-01 1.508557601039222686e-02
2.561555496992045169e-02 -3.429589340981931828e-02 -3.438211537654203148e-02 9.993600326095714286e-04 6.406456935722690815e-01 -4.316921368682143101e-02 7.448161432078199973e-02 -8.435220613755256558e-02 -3.508518791002383092e-02 4.744568176147858640e-01 1.508557601039222686e-02
2.561555496992043088e-02 -3.429589340981935297e-02 -3.438211537654186495e-02 9.993600326095729465e-04 6.406456935722690815e-01 -4.316921368682141713e-02 7.448161432078133359e-02 -8.435220613755245456e-02 -3.508518791002352560e-02 4.744568176147859195e-01 1.508557601039222686e-02
2.561555496992043782e-02 -3.429589340981930440e-02 -3.438211537654226740e-02 9.993600326095744644e-04 6.406456935722687485e-01 -4.316921368682107712e-02 7.448161432078138910e-02 -8.435220613755251007e-02 -3.508518791002357418e-02 4.744568176147864191e-01 1.508557601039222512e-02
2.561555496992046904e-02 -3.429589340981949869e-02 -3.438211537654223965e-02 9.993600326095788012e-04 6.406456935722688595e-01 -4.316921368682120896e-02 7.448161432078143074e-02 -8.435220613755251007e-02 -3.508518791002344928e-02 4.744568176147862526e-01 1.508557601039221992e-02
2.561555496992043088e-02 -3.429589340981925583e-02 -3.438211537654211475e-02 9.993600326095742475e-04 6.406456935722690815e-01 -4.316921368682155591e-02 7.448161432078158339e-02 -8.435220613755238517e-02 -3.508518791002348397e-02 4.744568176147858640e-01 1.508557601039223900e-02
2.561555496992041353e-02 -3.429589340981933215e-02 -3.438211537654183719e-02 9.993600326095703444e-04 6.406456935722690815e-01 -4.316921368682164611e-02 7.448161432078154176e-02 -8.435220613755239905e-02 -3.508518791002358111e-02 4.744568176147859195e-01 1.508557601039224420e-02
2.561555496992043782e-02 -3.429589340981933909e-02 -3.438211537654237149e-02 9.993600326095742475e-04 6.406456935722691926e-01 -4.316921368682120203e-02 7.448161432078190258e-02 -8.435220613755249619e-02 -3.508518791002377540e-02 4.744568176147858640e-01 1.508557601039225635e-02
2.561555496992042394e-02 -3.429589340981947787e-02 -3.438211537654185107e-02 9.993600326095699107e-04 6.406456935722691926e-01 -4.316921368682147264e-02 7.448161432078144462e-02 -8.435220613755227415e-02 -3.508518791002351866e-02 4.744568176147856420e-01 1.508557601039226502e-02
2.561555496992042394e-02 -3.429589340981919338e-02 -3.438211537654153882e-02 9.993600326095683929e-04 6.406456935722688595e-01 -4.316921368682202081e-02 7.448161432078176381e-02 -8.435220613755245456e-02 -3.508518791002362969e-02 4.744568176147859750e-01 1.508557601039226502e-02
2.561555496992041353e-02 -3.429589340981917256e-02 -3.438211537654162903e-02 9.993600326095679592e-04 6.406456935722691926e-01 -4.316921368682206245e-02 7.448161432078197197e-02 -8.435220613755260721e-02 -3.508518791002361581e-02 4.744568176147856420e-01 1.508557601039226502e-02
2.561555496992042741e-02 -3.429589340981920031e-02 -3.438211537654180944e-02 9.993600326095725128e-04 6.406456935722690815e-01 -4.316921368682178489e-02 7.448161432078130584e-02 -8.435220613755231578e-02 -3.508518791002344234e-02 4.744568176147859750e-01 1.508557601039227369e-02
2.561555496992039271e-02 -3.429589340981924195e-02 -3.438211537654219802e-02 9.993600326095735970e-04 6.406456935722691926e-01 -4.316921368682147958e-02 7.448161432078223565e-02 -8.435220613755244068e-02 -3.508518791002371989e-02 4.744568176147853644e-01 1.508557601039228410e-02
2.561555496992042394e-02 -3.429589340981942930e-02 -3.438211537654180944e-02 9.993600326095692602e-04 6.406456935722689705e-01 -4.316921368682172938e-02 7.448161432078119482e-02 -8.435220613755221863e-02 -3.508518791002323417e-02 4.744568176147858640e-01 1.508557601039229104e-02
2.561555496992041353e-02 -3.429589340981922807e-02 -3.438211537654203148e-02 9.993600326095696939e-04 6.406456935722693036e-01 -4.316921368682160448e-02 7.448161432078131972e-02 -8.435220613755231578e-02 -3.508518791002337989e-02 4.744568176147857530e-01 1.508557601039229451e-02
2.561555496992040312e-02 -3.429589340981924195e-02 -3.438211537654179556e-02 9.993600326095666581e-04 6.406456935722691926e-01 -4.316921368682153509e-02 7.448161432078120869e-02 -8.435220613755242680e-02 -3.508518791002338683e-02 4.744568176147857530e-01 1.508557601039228757e-02
2.561555496992039271e-02 -3.429589340981938766e-02 -3.438211537654171229e-02 9.993600326095653571e-04 6.406456935722693036e-01 -4.316921368682169469e-02 7.448161432078138910e-02 -8.435220613755263497e-02 -3.508518791002337989e-02 4.744568176147859195e-01 1.508557601039228063e-02
2.561555496992038577e-02 -3.429589340981927664e-02 -3.438211537654162903e-02 9.993600326095679592e-04 6.406456935722689705e-01 -4.316921368682197918e-02 7.448161432078125033e-02 -8.435220613755206598e-02 -3.508518791002333131e-02 4.744568176147857530e-01 1.508557601039232053e-02
2.561555496992038577e-02 -3.429589340981927664e-02 -3.438211537654153188e-02 9.993600326095673086e-04 6.406456935722690815e-01 -4.316921368682209020e-02 7.448161432078105604e-02 -8.435220613755212149e-02 -3.508518791002319254e-02 4.744568176147858085e-01 1.508557601039230318e-02
2.561555496992039271e-02 -3.429589340981912399e-02 -3.438211537654146249e-02 9.993600326095660076e-04 6.406456935722690815e-01 -4.316921368682218735e-02 7.448161432078062583e-02 -8.435220613755196883e-02 -3.508518791002308845e-02 4.744568176147859195e-01 1.508557601039232574e-02
2.561555496992038577e-02 -3.429589340981924195e-02 -3.438211537654176086e-02 9.993600326095707781e-04 6.406456935722689705e-01 -4.316921368682196530e-02 7.448161432078133359e-02 -8.435220613755207986e-02 -3.508518791002328968e-02 4.744568176147857530e-01 1.508557601039231012e-02
2.561555496992038577e-02 -3.429589340981931134e-02 -3.438211537654173311e-02 9.993600326095720791e-04 6.406456935722689705e-01 -4.316921368682204163e-02 7.448161432078129196e-02 -8.435220613755202435e-02 -3.508518791002324805e-02 4.744568176147857530e-01 1.508557601039231706e-02
2.561555496992037537e-02 -3.429589340981943624e-02 -3.438211537654195515e-02 9.993600326095740307e-04 6.406456935722689705e-01 -4.316921368682185428e-02 7.448161432078172217e-02 -8.435220613755213537e-02 -3.508518791002342846e-02 4.744568176147857530e-01 1.508557601039232053e-02
2.561555496992037190e-02 -3.429589340981929052e-02 -3.438211537654183025e-02 9.993600326095731633e-04 6.406456935722689705e-01 -4.316921368682210408e-02 7.448161432078156952e-02 -8.435220613755198271e-02 -3.508518791002333825e-02 4.744568176147856420e-01 1.508557601039232400e-02
2.561555496992039271e-02 -3.429589340981926276e-02 -3.438211537654139310e-02 9.993600326095642729e-04 6.406456935722691926e-01 -4.316921368682244409e-02 7.448161432078144462e-02 -8.435220613755219088e-02 -3.508518791002325499e-02 4.744568176147856975e-01 1.508557601039232053e-02
2.561555496992035802e-02 -3.429589340981930440e-02 -3.438211537654170535e-02 9.993600326095690434e-04 6.406456935722693036e-01 -4.316921368682228449e-02 7.448161432078261035e-02 -8.435220613755253782e-02 -3.508518791002369908e-02 4.744568176147854754e-01 1.508557601039232747e-02
2.561555496992035108e-02 -3.429589340981923501e-02 -3.438211537654156658e-02 9.993600326095664413e-04 6.406456935722694146e-01 -4.316921368682238164e-02 7.448161432078194422e-02 -8.435220613755212149e-02 -3.508518791002341458e-02 4.744568176147851979e-01 1.508557601039232747e-02
2.561555496992036496e-02 -3.429589340981917950e-02 -3.438211537654153882e-02 9.993600326095668750e-04 6.406456935722689705e-01 -4.316921368682240245e-02 7.448161432078212463e-02 -8.435220613755221863e-02 -3.508518791002355336e-02 4.744568176147855865e-01 1.508557601039232920e-02
2.561555496992038924e-02 -3.429589340981934603e-02 -3.438211537654172617e-02 9.993600326095644897e-04 6.406456935722693036e-01 -4.316921368682222898e-02 7.448161432078233279e-02 -8.435220613755244068e-02 -3.508518791002351866e-02 4.744568176147853644e-01 1.508557601039233961e-02
2.561555496992038924e-02 -3.429589340981933909e-02 -3.438211537654160821e-02 9.993600326095707781e-04 6.406456935722690815e-01 -4.316921368682232613e-02 7.448161432078111155e-02 -8.435220613755188557e-02 -3.508518791002307458e-02 4.744568176147858085e-01 1.508557601039234135e-02
2.561555496992035108e-02 -3.429589340981914480e-02 -3.438211537654151106e-02 9.993600326095668750e-04 6.406456935722689705e-01 -4.316921368682245796e-02 7.448161432078137523e-02 -8.435220613755184393e-02 -3.508518791002312315e-02 4.744568176147854754e-01 1.508557601039233788e-02
2.561555496992036149e-02 -3.429589340981923501e-02 -3.438211537654162209e-02 9.993600326095640560e-04 6.406456935722691926e-01 -4.316921368682230531e-02 7.448161432078183319e-02 -8.435220613755224639e-02 -3.508518791002330356e-02 4.744568176147854754e-01 1.508557601039233441e-02
2.561555496992037190e-02 -3.429589340981931828e-02 -3.438211537654155964e-02 9.993600326095662244e-04 6.406456935722690815e-01 -4.316921368682241633e-02 7.448161432078229116e-02 -8.435220613755223251e-02 -3.508518791002362969e-02 4.744568176147854199e-01 1.508557601039234482e-02
2.561555496992037884e-02 -3.429589340981924889e-02 -3.438211537654162209e-02 9.993600326095683929e-04 6.406456935722693036e-01 -4.316921368682258286e-02 7.448161432078204136e-02 -8.435220613755207986e-02 -3.508518791002337295e-02 4.744568176147853644e-01 1.508557601039236563e-02
2.561555496992037884e-02 -3.429589340981928358e-02 -3.438211537654173311e-02 9.993600326095666581e-04 6.406456935722693036e-01 -4.316921368682245103e-02 7.448161432078209687e-02 -8.435220613755216312e-02 -3.508518791002337989e-02 4.744568176147854754e-01 1.508557601039236390e-02
2.561555496992036496e-02 -3.429589340981901990e-02 -3.438211537654128208e-02 9.993600326095597192e-04 6.406456935722693036e-01 -4.316921368682302002e-02 7.448161432078220789e-02 -8.435220613755212149e-02 -3.508518791002342846e-02 4.744568176147850869e-01 1.508557601039236910e-02
2.561555496992037190e-02 -3.429589340981926276e-02 -3.438211537654122657e-02 9.993600326095592856e-04 6.406456935722689705e-01 -4.316921368682295063e-02 7.448161432078226341e-02 -8.435220613755224639e-02 -3.508518791002335213e-02 4.744568176147854754e-01 1.508557601039236737e-02
2.561555496992037537e-02 -3.429589340981928358e-02 -3.438211537654143474e-02 9.993600326095623213e-04 6.406456935722693036e-01 -4.316921368682278409e-02 7.448161432078226341e-02 -8.435220613755217700e-02 -3.508518791002338683e-02 4.744568176147853644e-01 1.508557601039237431e-02
2.561555496992036843e-02 -3.429589340981906154e-02 -3.438211537654120575e-02 9.993600326095555993e-04 6.406456935722690815e-01 -4.316921368682324206e-02 7.448161432078255484e-02 -8.435220613755201047e-02 -3.508518791002340070e-02 4.744568176147848093e-01 1.508557601039238992e-02
2.561555496992035802e-02 -3.429589340981918644e-02 -3.438211537654139310e-02 9.993600326095575508e-04 6.406456935722693036e-01 -4.316921368682281185e-02 7.448161432078216626e-02 -8.435220613755217700e-02 -3.508518791002326193e-02 4.744568176147850869e-01 1.508557601039237951e-02
